CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;PMIMP15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PTSA15;PCHO15;PBEN15;PPEN15;PAUT15
89306;Pontaubert;166,0;392,0;268,9;;;21370,0;;;;;;;;;;;;;;;;;;;
89307;Pontigny;329,0;731,0;505,9;;;20226,0;;;;;;;;;;;;;;;;;;;
89308;Pont-sur-Vanne;89,0;205,5;140,8;;;21576,0;;;;;;;;;;;;;;;;;;;
89309;Pont-sur-Yonne;1554,0;3379,5;2351,0;50;13022,0;18998,0;25200,0;12178,0;7576,0;11482,0;14260,0;16578,0;21124,0;23784,0;26944,0;32340,0;4,3;5,9;0,3;62,0;55,1;3,4;3,5;34,8;3,2
89310;La Postolle;62,0;146,0;99,2;;;22928,0;;;;;;;;;;;;;;;;;;;
89311;Pourrain;559,0;1371,0;920,5;;;21874,0;;;;;;;;;;;;;;;;;;;
89312;Précy-le-Sec;101,0;251,5;165,6;;;17656,0;;;;;;;;;;;;;;;;;;;
89313;Précy-sur-Vrin;198,0;448,5;312,3;;;21810,0;;;;;;;;;;;;;;;;;;;
89314;Prégilbert;81,0;188,0;128,1;;;22642,0;;;;;;;;;;;;;;;;;;;
89315;Préhy;63,0;157,0;103,6;;;24134,0;;;;;;;;;;;;;;;;;;;
89316;Provency;104,0;254,0;170,6;;;20384,0;;;;;;;;;;;;;;;;;;;
89318;Quarré-les-Tombes;305,0;634,0;454,3;;;19102,0;;;;;;;;;;;;;;;;;;;
89319;Quenne;194,0;479,5;322,2;;;23356,0;;;;;;;;;;;;;;;;;;;
89321;Ravières;358,0;697,0;510,5;;;16898,0;;;;;;;;;;;;;;;;;;;
89323;Roffey;63,0;132,5;93,2;;;18454,0;;;;;;;;;;;;;;;;;;;
89324;Rogny-les-Sept-Écluses;356,0;686,0;505,4;;;19850,0;;;;;;;;;;;;;;;;;;;
89326;Rosoy;427,0;1096,5;724,5;;;22338,0;;;;;;;;;;;;;;;;;;;
89327;Rousson;171,0;416,5;280,1;;;21418,0;;;;;;;;;;;;;;;;;;;
89328;Rouvray;154,0;394,0;259,2;;;22080,0;;;;;;;;;;;;;;;;;;;
89331;Sainpuits;140,0;300,0;211,4;;;17501,0;;;;;;;;;;;;;;;;;;;
89332;Saint-Agnan;337,0;948,0;603,7;;;21298,0;;;;;;;;;;;;;;;;;;;
89333;Saint-André-en-Terre-Plaine;76,0;174,0;119,4;;;19352,0;;;;;;;;;;;;;;;;;;;
89334;Le Val d'Ocre;243,0;558,5;380,0;;;19280,0;;;;;;;;;;;;;;;;;;;
89335;Saint-Aubin-sur-Yonne;187,0;427,0;293,2;;;19576,0;;;;;;;;;;;;;;;;;;;
89336;Saint-Brancher;130,0;295,5;204,2;;;18372,0;;;;;;;;;;;;;;;;;;;
89337;Saint-Bris-le-Vineux;455,0;983,0;694,1;;;21619,0;;;;;;;;;;;;;;;;;;;
89338;Saint-Clément;1132,0;2536,0;1768,4;59;15286,0;21094,0;27214,0;11928,0;10548,0;13896,0;16624,0;18984,0;23202,0;25804,0;29608,0;36290,0;3,4;4,4;0,3;55,6;49,1;3,0;3,6;40,2;4,2
89339;Sainte-Colombe;79,0;192,5;129,0;;;20742,0;;;;;;;;;;;;;;;;;;;
89340;Sainte-Colombe-sur-Loing;100,0;195,0;142,5;;;19656,0;;;;;;;;;;;;;;;;;;;
89341;Saint-Cyr-les-Colons;196,0;439,0;299,7;;;20762,0;;;;;;;;;;;;;;;;;;;
89342;Saint-Denis-lès-Sens;265,0;679,0;447,6;;;21576,0;;;;;;;;;;;;;;;;;;;
89344;Saint-Fargeau;693,0;1398,0;1009,1;;;17834,0;;;;;;;;;;;;;;;;;;;
89345;Saint-Florentin;1917,0;4321,0;2972,3;40;8840,0;15464,0;21412,0;12572,0;3712,0;7302,0;10104,0;12988,0;17688,0;20042,0;22714,0;27294,0;7,4;9,2;0,4;55,0;47,4;4,7;2,9;41,0;4,0
89346;Saint-Georges-sur-Baulche;1504,0;3308,0;2330,4;70;18396,0;26029,0;36059,0;17663,0;12976,0;17072,0;20040,0;23096,0;28926,0;32998,0;38582,0;47492,0;3,7;4,9;0,3;50,9;44,8;2,0;4,1;41,5;7,6
89347;Saint-Germain-des-Champs;172,0;361,5;257,8;;;18608,0;;;;;;;;;;;;;;;;;;;
89348;Saint-Julien-du-Sault;1036,0;2237,0;1566,7;51;12364,0;19056,0;25442,0;13078,0;6990,0;11094,0;13892,0;16594,0;20888,0;23970,0;27386,0;33634,0;4,8;6,3;0,3;59,3;51,4;3,3;4,5;37,3;3,4
89349;Saint-Léger-Vauban;152,0;316,5;228,5;;;19168,0;;;;;;;;;;;;;;;;;;;
89350;Saint-Loup-d'Ordon;121,0;276,5;189,1;;;20430,0;;;;;;;;;;;;;;;;;;;
89351;Sainte-Magnance;195,0;488,0;320,8;;;18096,0;;;;;;;;;;;;;;;;;;;
89352;Saint-Martin-des-Champs;133,0;285,5;200,1;;;17582,0;;;;;;;;;;;;;;;;;;;
89353;Saint-Martin-d'Ordon;169,0;436,5;282,4;;;18930,0;;;;;;;;;;;;;;;;;;;
89354;Saint-Martin-du-Tertre;652,0;1589,0;1068,2;;;21001,0;;;;;;;;;;;;;;;;;;;
89355;Saint-Martin-sur-Armançon;70,0;130,0;97,2;;;18830,0;;;;;;;;;;;;;;;;;;;
89359;Saint-Maurice-aux-Riches-Hommes;183,0;375,0;270,9;;;21200,0;;;;;;;;;;;;;;;;;;;
89360;Saint-Maurice-le-Vieil;154,0;378,5;251,6;;;21836,0;;;;;;;;;;;;;;;;;;;
89361;Saint-Maurice-Thizouaille;100,0;246,5;162,6;;;21740,0;;;;;;;;;;;;;;;;;;;
89362;Saint-Moré;84,0;174,5;124,6;;;16816,0;;;;;;;;;;;;;;;;;;;
89363;Sainte-Pallaye;45,0;112,5;74,1;;;20410,0;;;;;;;;;;;;;;;;;;;
89364;Saint-Père;158,0;308,0;225,1;;;19408,0;;;;;;;;;;;;;;;;;;;
89365;Saint-Privé;224,0;491,0;345,3;;;18532,0;;;;;;;;;;;;;;;;;;;
89367;Saints-en-Puisaye;252,0;575,0;398,1;;;16246,0;;;;;;;;;;;;;;;;;;;
89368;Saint-Sauveur-en-Puisaye;418,0;826,0;601,6;;;17938,0;;;;;;;;;;;;;;;;;;;
89369;Saint-Sérotin;222,0;567,5;371,7;;;21814,0;;;;;;;;;;;;;;;;;;;
89370;Saint-Valérien;665,0;1648,5;1090,0;;;18900,0;;;;;;;;;;;;;;;;;;;
89373;Saligny;276,0;681,0;457,9;;;23730,0;;;;;;;;;;;;;;;;;;;
89376;Sarry;67,0;150,0;103,7;;;19506,0;;;;;;;;;;;;;;;;;;;
89378;Sauvigny-le-Bois;310,0;736,5;503,5;;;20940,0;;;;;;;;;;;;;;;;;;;
89379;Savigny-en-Terre-Plaine;67,0;153,0;105,8;;;19280,0;;;;;;;;;;;;;;;;;;;
89380;Savigny-sur-Clairis;158,0;360,0;248,2;;;22386,0;;;;;;;;;;;;;;;;;;;
89381;Sceaux;61,0;137,0;95,0;;;20040,0;;;;;;;;;;;;;;;;;;;
89382;Seignelay;692,0;1583,0;1086,2;;;20680,0;;;;;;;;;;;;;;;;;;;
89383;Sementron;51,0;116,0;79,7;;;19252,0;;;;;;;;;;;;;;;;;;;
89384;Senan;309,0;724,0;492,3;;;19693,0;;;;;;;;;;;;;;;;;;;
89385;Sennevoy-le-Bas;54,0;94,0;72,8;;;19405,0;;;;;;;;;;;;;;;;;;;
89386;Sennevoy-le-Haut;50,0;107,5;75,8;;;18444,0;;;;;;;;;;;;;;;;;;;
89387;Sens;11945,0;25097,5;17607,8;45;8576,0;15950,0;24112,0;15536,0;2758,0;6866,0;10138,0;12995,0;18960,0;22214,0;26558,0;34326,0;12,4;15,0;0,4;60,3;51,5;3,9;4,9;34,5;5,2
89388;Sépeaux-Saint Romain;265,0;612,5;417,7;;;18828,0;;;;;;;;;;;;;;;;;;;
89390;Serbonnes;242,0;627,0;405,1;;;20272,0;;;;;;;;;;;;;;;;;;;
89391;Sergines;489,0;1229,0;814,2;;;21006,0;;;;;;;;;;;;;;;;;;;
89392;Sermizelles;120,0;264,5;185,0;;;18994,0;;;;;;;;;;;;;;;;;;;
89393;Serrigny;50,0;128,0;83,4;;;20013,0;;;;;;;;;;;;;;;;;;;
89395;Les Sièges;181,0;415,0;285,4;;;19358,0;;;;;;;;;;;;;;;;;;;
89397;Sommecaise;174,0;366,5;260,5;;;19706,0;;;;;;;;;;;;;;;;;;;
89398;Sormery;166,0;353,5;249,3;;;19214,0;;;;;;;;;;;;;;;;;;;
89399;Soucy;644,0;1613,5;1076,0;;;22004,0;;;;;;;;;;;;;;;;;;;
89400;Sougères-en-Puisaye;158,0;307,0;227,5;;;20096,0;;;;;;;;;;;;;;;;;;;
89402;Soumaintrain;89,0;220,5;147,6;;;20958,0;;;;;;;;;;;;;;;;;;;
89403;Stigny;52,0;108,5;79,1;;;15082,0;;;;;;;;;;;;;;;;;;;
89404;Subligny;207,0;513,0;344,3;;;20830,0;;;;;;;;;;;;;;;;;;;
89405;Taingy;136,0;292,5;204,9;;;18026,0;;;;;;;;;;;;;;;;;;;
89407;Tanlay;444,0;983,5;689,8;;;20784,0;;;;;;;;;;;;;;;;;;;
89408;Tannerre-en-Puisaye;139,0;284,5;205,3;;;18892,0;;;;;;;;;;;;;;;;;;;
89411;Les Vallées de la Vanne;439,0;1085,0;722,6;;;21162,0;;;;;;;;;;;;;;;;;;;
89412;Thizy;53,0;130,5;85,5;;;20860,0;;;;;;;;;;;;;;;;;;;
89414;Thorigny-sur-Oreuse;670,0;1535,0;1053,4;;;20618,0;;;;;;;;;;;;;;;;;;;
89415;Thory;83,0;210,5;138,7;;;19058,0;;;;;;;;;;;;;;;;;;;
89416;Thury;221,0;431,5;318,4;;;19342,0;;;;;;;;;;;;;;;;;;;
89417;Tissey;48,0;103,5;73,3;;;20966,0;;;;;;;;;;;;;;;;;;;
89418;Tonnerre;2096,0;4332,5;3069,5;39;7932,0;15270,0;22400,0;14468,0;1222,0;5780,0;9768,0;12619,0;17942,0;20676,0;24184,0;30796,0;25,2;19,9;0,4;56,7;47,2;3,4;6,1;38,6;4,7
89419;Toucy;1260,0;2575,5;1848,8;45;12262,0;17586,0;24858,0;12596,0;6876,0;10710,0;13614,0;15636,0;20492,0;22982,0;27214,0;33222,0;4,8;6,4;0,3;53,8;46,3;3,0;4,5;40,3;5,9
89420;Treigny;410,0;805,5;587,1;;;16790,0;;;;;;;;;;;;;;;;;;;
89423;Tronchoy;65,0;135,0;97,6;;;22556,0;;;;;;;;;;;;;;;;;;;
89424;Trucy-sur-Yonne;65,0;140,0;99,3;;;20529,0;;;;;;;;;;;;;;;;;;;
89425;Turny;291,0;673,5;463,6;;;20782,0;;;;;;;;;;;;;;;;;;;
89426;Val-de-Mercy;147,0;378,5;248,4;;;21744,0;;;;;;;;;;;;;;;;;;;
89427;Vallan;320,0;713,0;495,1;;;20944,0;;;;;;;;;;;;;;;;;;;
89428;Vallery;231,0;561,5;374,6;;;21650,0;;;;;;;;;;;;;;;;;;;
89430;Varennes;127,0;300,5;202,0;;;21022,0;;;;;;;;;;;;;;;;;;;
89432;Vaudeurs;203,0;495,5;330,0;;;19374,0;;;;;;;;;;;;;;;;;;;
89433;Vault-de-Lugny;135,0;287,5;204,8;;;19968,0;;;;;;;;;;;;;;;;;;;
89434;Vaumort;136,0;371,5;239,1;;;19902,0;;;;;;;;;;;;;;;;;;;
89436;Venizy;369,0;930,5;614,2;;;17892,0;;;;;;;;;;;;;;;;;;;
89437;Venouse;124,0;323,5;213,6;;;21372,0;;;;;;;;;;;;;;;;;;;
89438;Venoy;697,0;1713,0;1147,9;;;23088,0;;;;;;;;;;;;;;;;;;;
89439;Vergigny;599,0;1423,0;965,4;;;19464,0;;;;;;;;;;;;;;;;;;;
89440;Verlin;169,0;415,5;277,9;;;20542,0;;;;;;;;;;;;;;;;;;;
89441;Vermenton;613,0;1298,0;916,8;;;19552,0;;;;;;;;;;;;;;;;;;;
89442;Vernoy;93,0;237,0;154,8;;;19568,0;;;;;;;;;;;;;;;;;;;
89443;Véron;811,0;2023,5;1346,5;63;16118,0;21830,0;28078,0;11960,0;11324,0;14708,0;17560,0;19542,0;23994,0;26420,0;30212,0;37292,0;3,3;4,0;0,3;69,8;63,9;2,9;3,1;26,6;3,6
89446;Vézelay;143,0;275,0;203,2;;;19822,0;;;;;;;;;;;;;;;;;;;
89447;Vézinnes;76,0;169,0;118,9;;;19384,0;;;;;;;;;;;;;;;;;;;
89449;Villeblevin;716,0;1820,0;1203,1;;;21328,0;;;;;;;;;;;;;;;;;;;
89450;Villebougis;259,0;674,5;440,1;;;23488,0;;;;;;;;;;;;;;;;;;;
89451;Villechétive;106,0;238,5;163,8;;;23178,0;;;;;;;;;;;;;;;;;;;
89452;Villecien;168,0;395,0;268,1;;;20298,0;;;;;;;;;;;;;;;;;;;
89453;Villefargeau;424,0;1067,0;706,0;;;23934,0;;;;;;;;;;;;;;;;;;;
89456;Villemanoche;270,0;645,0;435,4;;;18966,0;;;;;;;;;;;;;;;;;;;
89458;Villenavotte;77,0;186,0;126,3;;;22120,0;;;;;;;;;;;;;;;;;;;
89459;Villeneuve-la-Dondagre;118,0;278,0;187,2;;;22802,0;;;;;;;;;;;;;;;;;;;
89460;Villeneuve-la-Guyard;1307,0;3337,5;2180,9;53;13556,0;19150,0;25090,0;11534,0;8318,0;12460,0;14814,0;16948,0;21176,0;23744,0;27124,0;33210,0;4,0;4,6;0,3;69,8;64,0;3,1;2,6;27,6;2,6
89461;Villeneuve-l'Archevêque;508,0;1100,0;767,4;;;16712,0;;;;;;;;;;;;;;;;;;;
89462;Villeneuve-les-Genêts;120,0;245,0;174,7;;;19384,0;;;;;;;;;;;;;;;;;;;
89463;Villeneuve-Saint-Salves;112,0;266,5;182,0;;;21808,0;;;;;;;;;;;;;;;;;;;
89464;Villeneuve-sur-Yonne;2490,0;5313,5;3730,6;49;11556,0;18392,0;25106,0;13550,0;5342,0;10068,0;13254,0;15962,0;20688,0;23576,0;26958,0;32602,0;6,1;7,7;0,3;57,8;50,1;3,6;4,1;38,3;3,9
89465;Villeperrot;130,0;301,5;205,1;;;18510,0;;;;;;;;;;;;;;;;;;;
89466;Villeroy;139,0;386,5;246,3;;;24214,0;;;;;;;;;;;;;;;;;;;
89467;Villethierry;318,0;844,0;548,4;;;21736,0;;;;;;;;;;;;;;;;;;;
89468;Villevallier;185,0;399,0;282,0;;;20484,0;;;;;;;;;;;;;;;;;;;
89469;Perceneige;421,0;990,5;669,5;;;20512,0;;;;;;;;;;;;;;;;;;;
89470;Villiers-les-Hauts;63,0;135,0;95,2;;;18566,0;;;;;;;;;;;;;;;;;;;
89471;Villiers-Louis;181,0;452,5;301,9;;;22518,0;;;;;;;;;;;;;;;;;;;
89472;Villiers-Saint-Benoît;204,0;421,5;299,9;;;18726,0;;;;;;;;;;;;;;;;;;;
89473;Villiers-sur-Tholon;207,0;507,0;340,2;;;21258,0;;;;;;;;;;;;;;;;;;;
89474;Villiers-Vineux;126,0;301,5;202,9;;;19138,0;;;;;;;;;;;;;;;;;;;
89475;Villon;53,0;100,0;74,7;;;17492,0;;;;;;;;;;;;;;;;;;;
89477;Villy;47,0;102,0;72,5;;;29452,0;;;;;;;;;;;;;;;;;;;
89478;Vincelles;424,0;933,5;649,8;;;21268,0;;;;;;;;;;;;;;;;;;;
89479;Vincelottes;149,0;298,5;216,8;;;22616,0;;;;;;;;;;;;;;;;;;;
89480;Vinneuf;595,0;1511,0;996,4;;;21002,0;;;;;;;;;;;;;;;;;;;
89481;Vireaux;55,0;123,0;84,6;;;13960,0;;;;;;;;;;;;;;;;;;;
89482;Viviers;53,0;133,0;88,0;;;25592,0;;;;;;;;;;;;;;;;;;;
89483;Voisines;199,0;524,5;341,2;;;20880,0;;;;;;;;;;;;;;;;;;;
89484;Volgré;140,0;316,5;219,0;;;22098,0;;;;;;;;;;;;;;;;;;;
89485;Voutenay-sur-Cure;103,0;235,5;159,0;;;18996,0;;;;;;;;;;;;;;;;;;;
89486;Yrouerre;69,0;162,0;111,3;;;21622,0;;;;;;;;;;;;;;;;;;;
90001;Andelnans;508,0;1243,5;833,2;;;23088,0;;;;;;;;;;;;;;;;;;;
90002;Angeot;132,0;353,0;229,6;;;23598,0;;;;;;;;;;;;;;;;;;;
90003;Anjoutey;267,0;623,5;428,6;;;23598,0;;;;;;;;;;;;;;;;;;;
90004;Argiésans;171,0;461,0;301,6;;;25556,0;;;;;;;;;;;;;;;;;;;
90005;Auxelles-Bas;200,0;496,5;330,6;;;23914,0;;;;;;;;;;;;;;;;;;;
90006;Auxelles-Haut;134,0;302,0;209,9;;;22816,0;;;;;;;;;;;;;;;;;;;
90007;Banvillars;112,0;297,5;193,3;;;25212,0;;;;;;;;;;;;;;;;;;;
90008;Bavilliers;1800,0;4273,0;2888,6;58;12982,0;20388,0;28864,0;15882,0;5944,0;11132,0;14784,0;17710,0;23376,0;26404,0;31994,0;40162,0;6,8;8,4;0,4;65,9;58,8;3,4;3,7;29,8;4,3
90009;Beaucourt;2085,0;4817,5;3278,6;54;12442,0;19750,0;27080,0;14638,0;7302,0;11214,0;14274,0;17121,0;22520,0;25548,0;28868,0;37780,0;5,2;6,8;0,3;70,8;64,3;4,0;2,4;27,5;1,7
90010;Belfort;20672,0;41964,0;29831,5;46;8694,0;16474,0;25242,0;16548,0;2396,0;6974,0;10326,0;13486,0;19662,0;23168,0;27808,0;36176,0;15,1;16,0;0,4;68,2;60,3;4,2;3,7;28,1;3,7
90011;Bermont;144,0;389,0;250,8;;;26790,0;;;;;;;;;;;;;;;;;;;
90012;Bessoncourt;457,0;1269,5;811,1;;;24790,0;;;;;;;;;;;;;;;;;;;
90013;Bethonvilliers;91,0;248,5;162,2;;;22902,0;;;;;;;;;;;;;;;;;;;
90014;Boron;170,0;473,0;303,0;;;24402,0;;;;;;;;;;;;;;;;;;;
90015;Botans;107,0;258,0;176,1;;;24078,0;;;;;;;;;;;;;;;;;;;
90016;Bourg-sous-Châtelet;48,0;123,0;81,3;;;25884,0;;;;;;;;;;;;;;;;;;;
90017;Bourogne;637,0;1532,0;1029,6;;;21264,0;;;;;;;;;;;;;;;;;;;
90018;Brebotte;137,0;376,5;240,8;;;25704,0;;;;;;;;;;;;;;;;;;;
90019;Bretagne;110,0;270,0;179,1;;;25454,0;;;;;;;;;;;;;;;;;;;
90020;Buc;122,0;298,0;202,4;;;23020,0;;;;;;;;;;;;;;;;;;;
90021;Charmois;123,0;326,5;212,2;;;25882,0;;;;;;;;;;;;;;;;;;;
90022;Châtenois-les-Forges;1235,0;2790,0;1924,8;58;15768,0;21690,0;29256,0;13488,0;10752,0;14696,0;16914,0;19368,0;24286,0;27098,0;31030,0;37898,0;3,5;4,1;0,3;66,0;60,7;3,1;2,3;30,6;3,4
90023;Chaux;405,0;1007,5;672,0;;;22030,0;;;;;;;;;;;;;;;;;;;
90024;Chavanatte;57,0;154,0;101,7;;;24080,0;;;;;;;;;;;;;;;;;;;
90025;Chavannes-les-Grands;136,0;340,5;226,0;;;20938,0;;;;;;;;;;;;;;;;;;;
90026;Chèvremont;611,0;1631,5;1059,4;;;23920,0;;;;;;;;;;;;;;;;;;;
90027;Courcelles;49,0;120,5;80,4;;;27262,0;;;;;;;;;;;;;;;;;;;
90028;Courtelevant;177,0;432,5;290,3;;;26146,0;;;;;;;;;;;;;;;;;;;
90029;Cravanche;802,0;1926,5;1300,6;;;23150,0;;;;;;;;;;;;;;;;;;;
90030;Croix;66,0;161,5;107,8;;;27656,0;;;;;;;;;;;;;;;;;;;
90031;Cunelières;126,0;355,5;225,0;;;25482,0;;;;;;;;;;;;;;;;;;;
90032;Danjoutin;1636,0;3686,0;2530,9;53;13223,0;20162,0;28240,0;15017,0;6950,0;11420,0;14634,0;17484,0;23122,0;26230,0;30564,0;38602,0;5,6;7,9;0,4;69,2;61,2;3,5;4,5;25,6;5,2
90033;Delle;2581,0;5561,5;3883,2;51;11714,0;19430,0;27842,0;16128,0;5284,0;9890,0;13668,0;16316,0;22220,0;25740,0;30898,0;39572,0;7,5;8,9;0,4;69,4;62,9;4,4;2,2;27,7;2,9
90034;Denney;295,0;799,5;518,4;;;23888,0;;;;;;;;;;;;;;;;;;;
90035;Dorans;278,0;716,0;466,9;;;25296,0;;;;;;;;;;;;;;;;;;;
90036;Eguenigue;98,0;253,5;168,1;;;24564,0;;;;;;;;;;;;;;;;;;;
90037;Éloie;377,0;979,0;648,9;;;22976,0;;;;;;;;;;;;;;;;;;;
90039;Essert;1408,0;3396,0;2291,6;67;16098,0;23104,0;33054,0;16956,0;9280,0;14426,0;17846,0;20896,0;26602,0;30530,0;35758,0;44280,0;4,8;5,9;0,3;64,4;56,1;3,1;5,2;31,1;4,5
90041;Étueffont;629,0;1492,0;1013,5;;;21677,0;;;;;;;;;;;;;;;;;;;
90042;Évette-Salbert;872,0;2133,5;1443,4;76;20382,0;27668,0;37096,0;16714,0;13932,0;18706,0;21786,0;24406,0;31332,0;34620,0;40914,0;51342,0;3,7;4,5;0,3;66,2;58,8;2,4;5,0;28,3;5,5
90043;Faverois;240,0;581,0;389,7;;;27450,0;;;;;;;;;;;;;;;;;;;
90044;Felon;98,0;252,0;166,0;;;24008,0;;;;;;;;;;;;;;;;;;;
90045;Fêche-l'Église;317,0;758,5;516,0;;;22280,0;;;;;;;;;;;;;;;;;;;
90046;Florimont;175,0;440,0;291,1;;;26290,0;;;;;;;;;;;;;;;;;;;
90047;Fontaine;219,0;591,5;385,3;;;22638,0;;;;;;;;;;;;;;;;;;;
90048;Fontenelle;55,0;144,0;95,3;;;24786,0;;;;;;;;;;;;;;;;;;;
90049;Foussemagne;341,0;904,5;580,8;;;22482,0;;;;;;;;;;;;;;;;;;;
90050;Frais;94,0;234,5;156,9;;;22088,0;;;;;;;;;;;;;;;;;;;
90051;Froidefontaine;187,0;468,0;311,7;;;22596,0;;;;;;;;;;;;;;;;;;;
90052;Giromagny;1376,0;2881,5;2046,4;47;13256,0;18746,0;25884,0;12628,0;7120,0;11556,0;14292,0;16506,0;21250,0;24204,0;27702,0;33446,0;4,7;5,9;0,3;64,9;56,2;4,4;4,2;32,1;3,0
90053;Grandvillars;1252,0;2916,5;1988,1;54;13640,0;19940,0;28060,0;14420,0;7838,0;12130,0;15108,0;17518,0;22540,0;26146,0;30530,0;37438,0;4,8;5,9;0,3;68,4;62,8;3,3;2,3;28,4;3,2
90054;Grosmagny;222,0;540,5;364,6;;;22076,0;;;;;;;;;;;;;;;;;;;
90055;Grosne;124,0;328,0;214,6;;;24594,0;;;;;;;;;;;;;;;;;;;
90056;Joncherey;558,0;1336,0;907,6;;;24962,0;;;;;;;;;;;;;;;;;;;
90057;Lachapelle-sous-Chaux;292,0;753,5;497,4;;;25734,0;;;;;;;;;;;;;;;;;;;
90058;Lachapelle-sous-Rougemont;244,0;592,0;392,7;;;20992,0;;;;;;;;;;;;;;;;;;;
90059;Lacollonge;88,0;239,0;156,9;;;23208,0;;;;;;;;;;;;;;;;;;;
90060;Lagrange;54,0;129,5;88,7;;;23130,0;;;;;;;;;;;;;;;;;;;
90062;Larivière;105,0;294,5;187,1;;;22628,0;;;;;;;;;;;;;;;;;;;
90063;Lebetain;189,0;435,5;300,2;;;25686,0;;;;;;;;;;;;;;;;;;;
90064;Lepuix-Neuf;109,0;293,0;190,2;;;25812,0;;;;;;;;;;;;;;;;;;;
90065;Lepuix;508,0;1144,0;789,9;;;20944,0;;;;;;;;;;;;;;;;;;;
90066;Leval;88,0;219,5;145,8;;;21576,0;;;;;;;;;;;;;;;;;;;
90067;Menoncourt;162,0;417,0;276,9;;;24794,0;;;;;;;;;;;;;;;;;;;
90068;Meroux;359,0;873,0;587,7;;;23940,0;;;;;;;;;;;;;;;;;;;
90069;Méziré;585,0;1358,5;925,4;;;22768,0;;;;;;;;;;;;;;;;;;;
90070;Montbouton;169,0;401,0;275,2;;;25248,0;;;;;;;;;;;;;;;;;;;
90071;Montreux-Château;488,0;1193,5;789,7;;;21382,0;;;;;;;;;;;;;;;;;;;
90072;Morvillars;467,0;1086,0;735,6;;;22592,0;;;;;;;;;;;;;;;;;;;
90073;Moval;172,0;429,0;285,7;;;25530,0;;;;;;;;;;;;;;;;;;;
90074;Novillard;106,0;299,5;190,1;;;21682,0;;;;;;;;;;;;;;;;;;;
90075;Offemont;1492,0;3967,5;2570,2;54;11794,0;19678,0;29290,0;17496,0;6460,0;9572,0;13742,0;16956,0;23002,0;26770,0;32100,0;42524,0;6,6;9,3;0,4;71,6;62,7;3,1;5,7;24,5;3,9
90076;Pérouse;455,0;1168,0;768,7;;;24570,0;;;;;;;;;;;;;;;;;;;
90077;Petit-Croix;125,0;306,5;206,7;;;21492,0;;;;;;;;;;;;;;;;;;;
90078;Petitefontaine;70,0;190,0;123,2;;;21974,0;;;;;;;;;;;;;;;;;;;
90079;Petitmagny;125,0;312,5;206,7;;;24044,0;;;;;;;;;;;;;;;;;;;
90080;Phaffans;167,0;444,0;290,7;;;23478,0;;;;;;;;;;;;;;;;;;;
90081;Réchésy;326,0;802,5;538,2;;;25268,0;;;;;;;;;;;;;;;;;;;
90082;Autrechêne;104,0;285,5;186,7;;;25674,0;;;;;;;;;;;;;;;;;;;
90083;Recouvrance;41,0;107,0;69,8;;;28368,0;;;;;;;;;;;;;;;;;;;
90084;Reppe;131,0;354,5;228,3;;;22356,0;;;;;;;;;;;;;;;;;;;
90085;Riervescemont;40,0;109,0;69,5;;;18960,0;;;;;;;;;;;;;;;;;;;
90086;Romagny-sous-Rougemont;91,0;218,5;149,6;;;23854,0;;;;;;;;;;;;;;;;;;;
90087;Roppe;407,0;1025,5;676,7;;;23744,0;;;;;;;;;;;;;;;;;;;
90088;Rougegoutte;415,0;994,0;678,4;;;21586,0;;;;;;;;;;;;;;;;;;;
90089;Rougemont-le-Château;602,0;1372,0;941,2;;;21180,0;;;;;;;;;;;;;;;;;;;
90090;Saint-Dizier-l'Évêque;172,0;419,5;282,5;;;25104,0;;;;;;;;;;;;;;;;;;;
90091;Saint-Germain-le-Châtelet;242,0;672,0;432,8;;;23856,0;;;;;;;;;;;;;;;;;;;
90093;Sermamagny;378,0;926,0;623,8;;;23301,0;;;;;;;;;;;;;;;;;;;
90094;Sevenans;201,0;480,5;328,4;;;23286,0;;;;;;;;;;;;;;;;;;;
90095;Suarce;171,0;442,0;290,3;;;24830,0;;;;;;;;;;;;;;;;;;;
90096;Thiancourt;115,0;301,5;198,8;;;26940,0;;;;;;;;;;;;;;;;;;;
90097;Trévenans;516,0;1250,0;842,1;;;21942,0;;;;;;;;;;;;;;;;;;;
90098;Urcerey;101,0;230,0;160,3;;;26088,0;;;;;;;;;;;;;;;;;;;
90099;Valdoie;2452,0;5228,0;3663,6;51;12376,0;19096,0;26364,0;13988,0;5800,0;10508,0;13968,0;16556,0;21564,0;24320,0;28818,0;35428,0;6,1;7,9;0,3;62,3;55,6;3,7;3,0;32,9;4,8
90100;Vauthiermont;89,0;219,5;149,8;;;22720,0;;;;;;;;;;;;;;;;;;;
90101;Vellescot;89,0;259,5;162,2;;;23680,0;;;;;;;;;;;;;;;;;;;
90102;Vescemont;311,0;788,0;523,5;;;23316,0;;;;;;;;;;;;;;;;;;;
90103;Vétrigne;239,0;659,0;422,4;;;27540,0;;;;;;;;;;;;;;;;;;;
90104;Vézelois;394,0;954,5;641,2;;;25144,0;;;;;;;;;;;;;;;;;;;
90105;Villars-le-Sec;59,0;155,0;100,2;;;29406,0;;;;;;;;;;;;;;;;;;;
